"slug","billing_period","type","regular_price","promotion_price","product_discount_id","contract_period","translation_key_id","introduction_price","orderable","action_period","action_period_price","is_default"
extension_ua,24,registration,17998,,,24,,,true,,,false
extension_ua,36,registration,26997,,,36,,,true,,,false
extension_ug,12,registration,7699,,,12,,,true,,,false
extension_ug,24,registration,15397,,,24,,,true,,,false
extension_ug,36,registration,23097,,,36,,,true,,,false
extension_uk,12,registration,4399,,,12,,,true,,,false
extension_uk,24,registration,7398,,,24,,,true,,,false
extension_uk,36,registration,11097,,,36,,,true,,,false
extension_uk.com,12,registration,4600,,,12,,,true,,,true
extension_university,12,registration,5199,,,12,,,true,,,false
extension_university,24,registration,10398,,,24,,,true,,,false
extension_university,36,registration,15597,,,36,,,true,,,false
extension_uno,12,registration,2999,,,12,,,true,,,false
extension_uno,24,registration,5998,,,24,,,true,,,false
extension_uno,36,registration,8997,,,36,,,true,,,false
extension_us,12,registration,3899,,,12,,,true,,,false
extension_us,24,registration,6398,,,24,,,true,,,false
extension_us,36,registration,9597,,,36,,,true,,,false
extension_utazas.hu,24,registration,12399,,,24,,,true,,,true
extension_uy,12,registration,10299,,,12,,,true,,,false
extension_uy,24,registration,20598,,,24,,,true,,,false
extension_uy,36,registration,30897,,,36,,,true,,,false
extension_uz,12,registration,11799,,,12,,,true,,,false
extension_uz,24,registration,23598,,,24,,,true,,,false
extension_uz,36,registration,35397,,,36,,,true,,,false
extension_vacations,12,registration,3499,,,12,,,true,,,false
extension_vacations,24,registration,6998,,,24,,,true,,,false
extension_vacations,36,registration,10497,,,36,,,true,,,false
extension_vc,12,registration,4099,,,12,,,true,,,false
extension_vc,24,registration,8198,,,24,,,true,,,false
extension_vc,36,registration,12297,,,36,,,true,,,false
extension_vegas,12,registration,6199,,,12,,,true,,,false
extension_vegas,24,registration,12398,,,24,,,true,,,false
extension_vegas,36,registration,18597,,,36,,,true,,,false
extension_ventures,12,registration,5199,,,12,,,true,,,false
extension_ventures,24,registration,10398,,,24,,,true,,,false
extension_ventures,36,registration,15597,,,36,,,true,,,false
extension_vet,12,registration,3499,,,12,,,true,,,false
extension_vet,24,registration,6998,,,24,,,true,,,false
extension_vet,36,registration,10497,,,36,,,true,,,false
extension_vg,12,registration,10299,,,12,,,true,,,false
extension_vg,24,registration,20598,,,24,,,true,,,false
extension_vg,36,registration,30897,,,36,,,true,,,false
extension_viajes,12,registration,5199,,,12,,,true,,,false
extension_viajes,24,registration,10398,,,24,,,true,,,false
extension_viajes,36,registration,15597,,,36,,,true,,,false
extension_video,12,registration,2999,,,12,,,true,,,false
extension_video,24,registration,5998,,,24,,,true,,,false
extension_video,36,registration,8997,,,36,,,true,,,false
extension_video.hu,24,registration,12399,,,24,,,true,,,true
extension_villas,12,registration,5199,,,12,,,true,,,false
extension_villas,24,registration,10398,,,24,,,true,,,false
extension_villas,36,registration,15597,,,36,,,true,,,false
extension_vin,12,registration,5199,,,12,,,true,,,false
extension_vin,24,registration,10398,,,24,,,true,,,false
extension_vin,36,registration,15597,,,36,,,true,,,false
extension_vip,12,registration,2999,,,12,,,true,,,false
extension_vip,24,registration,5998,,,24,,,true,,,false
extension_vip,36,registration,8997,,,36,,,true,,,false
extension_vision,12,registration,3999,,,12,,,true,,,false
extension_vision,24,registration,7998,,,24,,,true,,,false
extension_vision,36,registration,11997,,,36,,,true,,,false
extension_vlaanderen,12,registration,3999,,,12,,,true,,,false
extension_vlaanderen,24,registration,7998,,,24,,,true,,,false
extension_vlaanderen,36,registration,11997,,,36,,,true,,,false
extension_vn,12,registration,15399,,,12,,,true,,,false
extension_vn,24,registration,30798,,,24,,,true,,,false
extension_vn,36,registration,46197,,,36,,,true,,,false
extension_vodka,12,registration,3099,,,12,,,true,,,false
extension_vodka,24,registration,6198,,,24,,,true,,,false
extension_vodka,36,registration,9297,,,36,,,true,,,false
extension_vote,12,registration,7999,,,12,,,true,,,false
extension_vote,24,registration,15997,,,24,,,true,,,false
extension_vote,36,registration,23997,,,36,,,true,,,false
extension_voto,12,registration,7699,,,12,,,true,,,false
extension_voto,24,registration,15397,,,24,,,true,,,false
extension_voto,36,registration,23097,,,36,,,true,,,false
extension_voyage,12,registration,5199,,,12,,,true,,,false
extension_voyage,24,registration,10398,,,24,,,true,,,false
extension_voyage,36,registration,15597,,,36,,,true,,,false
extension_vu,12,registration,10299,,,12,,,true,,,false
extension_vu,24,registration,20598,,,24,,,true,,,false
extension_vu,36,registration,30897,,,36,,,true,,,false
extension_wales,12,registration,3099,,,12,,,true,,,false
extension_wales,24,registration,6198,,,24,,,true,,,false
extension_wales,36,registration,9297,,,36,,,true,,,false
extension_wang,12,registration,1999,,,12,,,true,,,false
extension_wang,24,registration,3997,,,24,,,true,,,false
extension_wang,36,registration,5997,,,36,,,true,,,false
extension_watch,12,registration,3999,,,12,,,true,,,false
extension_watch,24,registration,7998,,,24,,,true,,,false
extension_watch,36,registration,11997,,,36,,,true,,,false
extension_webcam,12,registration,3499,,,12,,,true,,,false
extension_webcam,24,registration,6998,,,24,,,true,,,false
extension_webcam,36,registration,10497,,,36,,,true,,,false
extension_web.id,12,registration,18000,,,12,,,true,,,true
extension_website,12,registration,4899,,,12,,,true,,,false
extension_website,24,registration,8398,,,24,,,true,,,false
extension_website,36,registration,12597,,,36,,,true,,,false
extension_web.tr,12,registration,1699,,,12,,,true,,,true
extension_web.ve,12,registration,10299,,,12,,,true,,,true
extension_web.za,12,registration,1299,,,12,,,true,,,true
extension_wedding,12,registration,3999,,,12,,,true,,,false
extension_wedding,24,registration,7998,,,24,,,true,,,false
extension_wedding,36,registration,11997,,,36,,,true,,,false
extension_wf,12,registration,1299,,,12,,,true,,,false
extension_wf,24,registration,2598,,,24,,,true,,,false
extension_wf,36,registration,3897,,,36,,,true,,,false
extension_wien,12,registration,4099,,,12,,,true,,,false
extension_wien,24,registration,8198,,,24,,,true,,,false
extension_wien,36,registration,12297,,,36,,,true,,,false
extension_wiki,12,registration,3999,,,12,,,true,,,false
extension_wiki,24,registration,7998,,,24,,,true,,,false
extension_wiki,36,registration,11997,,,36,,,true,,,false
extension_win,12,registration,3099,,,12,,,true,,,false
extension_win,24,registration,6198,,,24,,,true,,,false
extension_win,36,registration,9297,,,36,,,true,,,false
extension_wine,12,registration,5199,,,12,,,true,,,false
extension_wine,24,registration,10398,,,24,,,true,,,false
extension_wine,36,registration,15597,,,36,,,true,,,false
extension_work,12,registration,1999,,,12,,,true,,,false
extension_work,24,registration,3997,,,24,,,true,,,false
extension_work,36,registration,5997,,,36,,,true,,,false
extension_works,12,registration,3999,,,12,,,true,,,false
extension_works,24,registration,7998,,,24,,,true,,,false
extension_works,36,registration,11997,,,36,,,true,,,false
extension_world,12,registration,3999,,,12,,,true,,,false
extension_world,24,registration,7998,,,24,,,true,,,false
extension_world,36,registration,11997,,,36,,,true,,,false
extension_ws,12,registration,3999,,,12,,,true,,,false
extension_ws,24,registration,7998,,,24,,,true,,,false
extension_ws,36,registration,11997,,,36,,,true,,,false
extension_wtf,12,registration,3999,,,12,,,true,,,false
extension_wtf,24,registration,7998,,,24,,,true,,,false
extension_wtf,36,registration,11997,,,36,,,true,,,false
extension_www.ro,12,registration,1699,,,12,,,true,,,true
extension_xxx,12,registration,10999,,,12,,,true,,,false
extension_xxx,24,registration,21998,,,24,,,true,,,false
extension_xxx,36,registration,32997,,,36,,,true,,,false
extension_xyz,12,registration,3899,,,12,,,true,,,false
extension_xyz,24,registration,6398,,,24,,,true,,,false
extension_xyz,36,registration,9597,,,36,,,true,,,false
extension_yachts,12,registration,4099,,,12,,,true,,,false
extension_yachts,24,registration,8198,,,24,,,true,,,false
extension_yachts,36,registration,12297,,,36,,,true,,,false
extension_yoga,12,registration,3999,,,12,,,true,,,false
extension_yoga,24,registration,7998,,,24,,,true,,,false
extension_yoga,36,registration,11997,,,36,,,true,,,false
extension_yokohama,12,registration,1699,,,12,,,true,,,false
extension_yokohama,24,registration,3397,,,24,,,true,,,false
extension_yokohama,36,registration,5097,,,36,,,true,,,false
extension_yt,12,registration,1499,,,12,,,true,,,false
extension_yt,24,registration,2998,,,24,,,true,,,false
extension_yt,36,registration,4497,,,36,,,true,,,false
extension_zone,12,registration,3999,,,12,,,true,,,false
extension_zone,24,registration,7998,,,24,,,true,,,false
extension_zone,36,registration,11997,,,36,,,true,,,false
First-class-hostingpakket,1,prolongation,2499,,,1,,,false,,,false
First-class-hostingpakket,3,prolongation,7497,,,3,,,false,,,false
First-class-hostingpakket,1,prolongation,2499,,,12,,,false,,,false
First-class-hostingpakket,12,prolongation,29988,,,12,,,false,,,false
free-dns,12,registration,0,,,12,,,true,,,false
free-dns,12,registration,0,,,24,,,true,,,false
free-dns,24,registration,0,,,24,,,true,,,false
free-dns,12,registration,0,,,36,,,true,,,false
free-dns,36,registration,0,,,36,,,true,,,false
free-redirect,12,registration,0,,,12,,,true,,,false
free-redirect,24,registration,0,,,24,,,false,,,false
free-redirect,36,registration,0,,,36,,,false,,,false
hosting-goud,12,registration,1200,,,12,,,true,,,false
hosting-silver,1,registration,499,,,1,,,true,,,false
hosting-silver,3,registration,1497,,,3,,,true,,,false
hosting-silver,12,registration,5988,,,12,,,true,,,false
large-email,12,prolongation,1699,,,12,,,false,,,false
link-in-bio-pro,12,registration,3588,1188,,12,,,true,,,true
mailonly-basic,12,prolongation,0,,173,12,,,true,,,false
mailonly-basic,1,registration,1499,,,12,,,true,,,false
mailonly-basic,12,registration,0,,173,12,,,true,,,false
mailonly-basic,12,registration,17988,0,,12,,,true,,,true
mailonly-basic,1,registration,1199,,,24,,,true,,,false
mailonly-basic,12,registration,14390,,,24,,,false,,,false
mailonly-basic,24,registration,28781,14390,,24,,,true,,,false
mailonly-basic,1,registration,1049,,,36,,,true,,,false
mailonly-basic,12,registration,12592,,,36,,,false,,,false
mailonly-basic,36,registration,37775,25183,,36,,,true,,,false
mailonly-grow,1,registration,1999,,,12,,,true,,,false
mailonly-grow,12,registration,23988,0,,12,,,true,,,true
mailonly-grow,1,registration,1599,,,24,,,true,,,false
mailonly-grow,12,registration,19190,,,24,,,false,,,false
mailonly-grow,24,registration,38381,19190,,24,,,true,,,false
mailonly-grow,1,registration,1399,,,36,,,true,,,false
mailonly-grow,12,registration,16792,,,36,,,false,,,false
mailonly-grow,36,registration,50375,33583,,36,,,true,,,false
mailonly-max,1,registration,3499,,,12,,,true,,,false
mailonly-max,12,registration,41988,0,,12,,,true,,,true
mailonly-max,1,registration,2799,,,24,,,true,,,false
mailonly-max,12,registration,33590,,,24,,,false,,,false
mailonly-max,24,registration,67181,33590,,24,,,true,,,false
mailonly-max,1,registration,2449,,,36,,,true,,,false
mailonly-max,12,registration,29392,,,36,,,false,,,false
mailonly-max,36,registration,88175,58783,,36,,,true,,,false
mailonly-plus,1,registration,2999,,,12,,,true,,,false
mailonly-plus,12,registration,35988,0,,12,,,true,,,true
mailonly-plus,1,registration,2399,,,24,,,true,,,false
mailonly-plus,12,registration,28790,,,24,,,false,,,false
mailonly-plus,24,registration,57581,28790,,24,,,true,,,false
mailonly-plus,1,registration,2099,,,36,,,true,,,false
mailonly-plus,12,registration,25192,,,36,,,false,,,false
mailonly-plus,36,registration,75575,50383,,36,,,true,,,false
mailonly-start,1,registration,2499,,,12,,,true,,,false
mailonly-start,12,registration,29988,0,,12,,,true,,,true
mailonly-start,1,registration,1999,,,24,,,true,,,false
mailonly-start,12,registration,23990,,,24,,,false,,,false
mailonly-start,24,registration,47981,23990,,24,,,true,,,false
mailonly-start,1,registration,1749,,,36,,,true,,,false
mailonly-start,12,registration,20992,,,36,,,false,,,false
mailonly-start,36,registration,62975,41983,,36,,,true,,,false
max,12,prolongation,2999,,,12,,,false,,,false
microsoft-365-business-basic-zonder-teams,1,registration,999,,,1,,,true,,,false
microsoft-365-business-basic-zonder-teams,12,registration,10788,,,12,,,true,3,99,false
microsoft-365-business-standard-zonder-teams,1,registration,1799,,,1,,,true,,,false
microsoft-365-business-standard-zonder-teams,12,registration,19188,,,12,,,true,,,false
microsoft-apps-for-business,1,registration,1999,,,1,,,true,,,false
microsoft-apps-for-business,12,registration,20388,15588,,12,,,true,3,99,false
microsoft-apps-for-business-parent,1,registration,0,,,1,,,true,,,false
microsoft-apps-for-business-parent,12,registration,0,,,12,,,true,,,false
microsoft-apps-for-enterprise,1,registration,2099,,,1,,,true,,,false
microsoft-apps-for-enterprise,12,registration,23988,,,12,,,true,,,false
microsoft-apps-for-enterprise-parent,1,registration,0,,,1,,,true,,,false
microsoft-apps-for-enterprise-parent,12,registration,0,,,12,,,true,,,false
microsoft-azure-information-protection-p1,1,registration,1249,,,1,,,true,,,false
microsoft-azure-information-protection-p1,12,registration,13788,,,12,,,true,,,false
microsoft-azure-information-protection-p1-parent,1,registration,0,,,1,,,true,,,false
microsoft-azure-information-protection-p1-parent,12,registration,0,,,12,,,true,,,false
microsoft-business-basic,1,prolongation,1399,,7,1,,,true,,,false
microsoft-business-basic,1,registration,1399,,,1,,,true,,,false
microsoft-business-basic,12,registration,13188,10188,,12,,,true,3,99,false
microsoft-business-basic-parent,1,registration,0,,,1,,,true,,,false
microsoft-business-basic-parent,12,registration,0,,,12,,,true,,,false
microsoft-business-premium,1,registration,2899,,,1,,,true,,,false
microsoft-business-premium,12,registration,33588,25488,,12,,,true,3,99,false
microsoft-business-premium,12,registration,0,,338,12,,,true,,,false
microsoft-business-premium-parent,1,registration,0,,,1,,,true,,,false
microsoft-business-premium-parent,12,registration,0,,,12,,,true,,,false
microsoft-business-standard,1,prolongation,2199,,7,1,,,true,,,false
microsoft-business-standard,1,registration,2199,,,1,,,true,,,false
microsoft-business-standard,12,registration,21588,16488,,12,,,true,3,99,false
microsoft-business-standard-parent,1,registration,0,,,1,,,true,,,false
microsoft-business-standard-parent,12,registration,0,,,12,,,true,,,false
microsoft-copilot-for-microsoft-365,1,registration,1638,,,12,,,true,,,false
microsoft-copilot-for-microsoft-365,12,registration,0,,338,12,,,true,,,false
microsoft-copilot-for-microsoft-365,12,registration,21840,,,12,,,true,,,false
microsoft-copilot-for-microsoft-365-parent,1,registration,0,,,12,,,false,,,false
microsoft-copilot-for-microsoft-365-parent,12,registration,0,,,12,,,false,,,false
microsoft-defender-office365-p1-addon,1,registration,449,,,1,,,true,,,false
microsoft-defender-office365-p1-addon,12,registration,4188,,,12,,,true,,,false
microsoft-defender-office365-p1-addon-parent,1,registration,0,,,1,,,true,,,false
microsoft-defender-office365-p1-addon-parent,12,registration,0,,,12,,,true,,,false
microsoft-exchange-online-archiving-addon,1,registration,599,,,1,,,true,,,false
microsoft-exchange-online-archiving-addon,12,registration,6588,,,12,,,true,,,false
microsoft-exchange-online-archiving-addon-parent,1,registration,0,,,1,,,true,,,false
microsoft-exchange-online-archiving-addon-parent,12,registration,0,,,12,,,true,,,false
microsoft-exchange-p1,1,registration,1199,,,1,,,true,,,false
microsoft-exchange-p1,12,registration,10788,,,12,,,true,,,false
microsoft-exchange-p1-parent,1,registration,0,,,1,,,true,,,false
microsoft-exchange-p1-parent,12,registration,0,,,12,,,true,,,false
microsoft-exchange-p2,1,registration,1599,,,1,,,true,,,false
microsoft-exchange-p2,12,registration,15588,,,12,,,true,,,false
microsoft-exchange-p2-parent,1,registration,0,,,1,,,true,,,false
microsoft-exchange-p2-parent,12,registration,0,,,12,,,true,,,false
microsoft-kiosk,1,registration,1099,,,1,,,true,,,false
microsoft-kiosk,12,registration,9588,,,12,,,true,,,false
microsoft-kiosk-parent,1,registration,0,,,1,,,true,,,false
microsoft-kiosk-parent,12,registration,0,,,12,,,true,,,false
microsoft-office365-e1,1,registration,1399,,,1,,,true,,,false
microsoft-office365-e1,12,registration,15588,,,12,,,true,,,false
microsoft-office365-e1-parent,1,registration,0,,,1,,,true,,,false
microsoft-office365-e1-parent,12,registration,0,,,12,,,true,,,false
microsoft-office365-e3,1,registration,3099,,,1,,,true,,,false
microsoft-office365-e3,12,registration,35988,,,12,,,true,,,false
microsoft-office365-e3-parent,1,registration,0,,,1,,,true,,,false
microsoft-office365-e3-parent,12,registration,0,,,12,,,true,,,false
microsoft-office365-extra-storage-addon,1,registration,32,,,1,,,true,,,false
microsoft-office365-extra-storage-addon,12,registration,372,,,12,,,true,,,false
microsoft-office365-extra-storage-addon-parent,1,registration,0,,,1,,,true,,,false
microsoft-office365-extra-storage-addon-parent,12,registration,0,,,12,,,true,,,false
microsoft-onedrive-p1,1,registration,999,,,1,,,true,,,false
microsoft-onedrive-p1,12,registration,10788,,,12,,,true,,,false
microsoft-onedrive-p1-parent,1,registration,0,,,1,,,true,,,false
microsoft-onedrive-p1-parent,12,registration,0,,,12,,,true,,,false
microsoft-onedrive-p2,1,registration,1649,,,1,,,true,,,false
microsoft-onedrive-p2,12,registration,18588,,,12,,,true,,,false
microsoft-onedrive-p2-parent,1,registration,0,,,1,,,true,,,false
microsoft-onedrive-p2-parent,12,registration,0,,,12,,,true,,,false
microsoft-power-bi-pro,1,registration,1799,,,1,,,true,,,false
microsoft-power-bi-pro,12,registration,20388,,,12,,,true,,,false
microsoft-power-bi-pro-parent,1,registration,0,,,1,,,true,,,false
microsoft-power-bi-pro-parent,12,registration,0,,,12,,,true,,,false
microsoft-project-plan-1,1,registration,999,,,1,,,true,,,false
microsoft-project-plan-1,12,registration,10490,,,12,,,true,,,false
microsoft-project-plan-1-parent,1,registration,0,,,1,,,true,,,false
microsoft-project-plan-1-parent,12,registration,0,,,12,,,true,,,false
microsoft-project-plan-3,1,registration,3499,,,1,,,false,,,false
microsoft-project-plan-3,12,registration,40788,,,12,,,false,,,false
microsoft-project-plan-3-parent,1,registration,0,,,1,,,true,,,false
microsoft-project-plan-3-parent,12,registration,0,,,12,,,true,,,false
microsoft-sharepoint-p1,1,registration,799,,,1,,,true,,,false
microsoft-sharepoint-p1,12,registration,8388,,,12,,,true,,,false
microsoft-sharepoint-p1-parent,1,registration,0,,,1,,,true,,,false
microsoft-sharepoint-p1-parent,12,registration,0,,,12,,,true,,,false
microsoft-teams-essentials,1,registration,471,,,1,,,true,,,false
microsoft-teams-essentials,12,registration,5652,,,12,,,true,,,false
microsoft-teams-essentials-parent,1,registration,0,,,1,,,true,,,false
microsoft-teams-essentials-parent,12,registration,0,,,12,,,true,,,false
microsoft-visio-p2,1,registration,1949,,,1,,,true,,,false
microsoft-visio-p2,12,registration,20988,,,12,,,true,,,false
microsoft-visio-p2-parent,1,registration,0,,,1,,,true,,,false
microsoft-visio-p2-parent,12,registration,0,,,12,,,true,,,false
microsoft-visio-plan-1,12,prolongation,5250,,,12,,,true,,,false
microsoft-visio-plan-1,1,registration,600,,,1,,,true,,,false
microsoft-visio-plan-1,12,registration,5200,,,12,,,true,,,false
microsoft-visio-plan-1-parent,1,registration,0,,,1,,,true,,,false
microsoft-visio-plan-1-parent,12,registration,0,,,12,,,true,,,false
mijnwinkel_plus_addons,1,registration,2999,0,,1,4224,,false,,,false
mijnwinkel_start_addons,1,registration,1999,0,,1,4223,,false,,,false
Mini-Hosting,1,prolongation,1499,,,1,,,false,,,false
Mini-Hosting,3,prolongation,4497,,,3,,,false,,,false
Mini-Hosting,1,prolongation,1499,,,12,,,false,,,false
Mini-Hosting,12,prolongation,17988,,,12,,,false,,,false
m-pro-3,1,registration,15949,,,1,,,true,,,false
m-pro-4,1,prolongation,0,,239,1,,,true,,,false
m-pro-4,1,registration,0,,239,1,,,true,,,false
m-pro-4,1,registration,21999,,,1,,,true,,,false
office-apps-for-business,1,registration,1999,,,1,,,true,,,false
office-apps-for-business,12,registration,20388,,,12,,,true,,,false
office-business-basic,1,registration,1399,,,1,,,true,,,false
office-business-basic,12,registration,13188,,,12,,,true,,,false
office-business-standard,1,registration,2199,,,1,,,true,,,false
office-business-standard,12,registration,21588,,,12,,,true,,,false
office-exchange-p1,1,registration,1199,,,1,,,true,,,false
office-exchange-p1,12,registration,10788,,,12,,,true,,,false
office-exchange-p2,1,registration,1599,,,1,,,true,,,false
office-exchange-p2,12,registration,15588,,,12,,,true,,,false
office-kiosk,1,registration,1099,,,1,,,true,,,false
office-kiosk,12,registration,9588,,,12,,,true,,,false
office-onedrive-p1,1,registration,999,,,1,,,true,,,false
office-onedrive-p1,12,registration,10788,,,12,,,true,,,false
office-onedrive-p2,1,registration,1649,,,1,,,true,,,false
office-onedrive-p2,12,registration,18588,,,12,,,true,,,false
office-sharepoint-p1,1,registration,799,,,1,,,true,,,false
office-sharepoint-p1,12,registration,11000,,,12,,,true,,,false
office-sharepoint-p2,1,registration,1000,,,1,,,true,,,false
office-sharepoint-p2,12,registration,11000,,,12,,,true,,,false
office-sharepoint-p2-parent,1,registration,0,,,1,,,true,,,false
office-sharepoint-p2-parent,12,registration,0,,,12,,,true,,,false
_old,12,prolongation,11999,,,12,,,true,,,false
_old,12,registration,11364,,,12,,,true,,,false
_old,24,registration,30799,,,24,,,true,,,false
_old,36,registration,59997,,,36,,,true,,,false
Online-Visitekaartje,1,prolongation,1499,,,1,,,false,,,false
Online-Visitekaartje,1,prolongation,1499,,,12,,,false,,,false
Online-Visitekaartje,12,prolongation,17988,,,12,,,false,,,false
Online-Visitekaartje,24,prolongation,28781,,,24,,,false,,,false
power,12,prolongation,3499,,,12,,,false,,,false
PREMIUM+,1,prolongation,4499,,,12,,,true,,,false
PREMIUM+,12,registration,53988,,,12,,,false,,,false
premium-dns,12,prolongation,0,,74,12,,,true,,,false
premium-dns,1,registration,99,,,1,,,false,,,false
premium-dns,12,registration,2388,120,,12,,,true,,,false
premium-dns,12,registration,1910,,,24,,,false,,,false
premium-dns,24,registration,3821,2009,,24,,,true,12,10,false
premium-dns,12,registration,1672,,,36,,,false,,,false
premium-dns,36,registration,5015,3442,,36,,,true,12,10,true
Premium_SoHosted,1,prolongation,3999,,,12,,,true,,,false
Premium_SoHosted,12,prolongation,47988,,,12,,,true,,,false
Premium_SoHosted,12,prolongation,38390,,,24,,,true,,,false
Premium_SoHosted,12,prolongation,33592,,,36,,,true,,,false
premium_support,3,registration,2400,,,3,,,false,,,false
Pro,1,prolongation,3499,,,12,,,true,,,false
Pro,12,prolongation,41988,,,12,,,true,,,false
Pro,12,prolongation,33590,,,24,,,true,,,false
Pro,12,prolongation,29392,,,36,,,true,,,false
pro-1,1,registration,1999,499,,1,,,true,,,false
pro-16,1,prolongation,0,,305,1,,,true,,,false
pro-16,1,registration,0,,305,1,,,true,,,false
pro-16,1,registration,10999,,,1,,,true,,,false
pro-2,1,registration,2499,799,,1,,,true,,,false
pro-24,1,registration,16499,,,1,,,true,,,false
pro-32,1,registration,24999,,,1,,,true,,,false
pro-4,1,registration,2999,999,,1,,,true,,,false
pro-48,1,registration,29999,,,1,,,true,,,false
pro-8,1,prolongation,0,,305,1,,,true,,,false
pro-8,1,registration,6499,1799,,1,,,true,,,false
pro-8,1,registration,0,,305,1,,,true,,,false
quarantainekosten,1,registration,15000,,,1,,,false,,,false
redirect,1,prolongation,0,,504,12,,,true,,,false
redirect,12,prolongation,0,,504,12,,,true,,,false
redirect,24,prolongation,0,,504,24,,,true,,,false
redirect,36,prolongation,0,,504,36,,,true,,,false
redirect,1,registration,99,,,12,,,true,,,false
redirect,1,registration,0,,504,12,,,true,,,false
redirect,12,registration,1188,,,12,,,true,,,false
redirect,12,registration,0,,504,12,,,true,,,false
redirect,1,registration,79,,,24,,,true,,,false
redirect,24,registration,0,,504,24,,,true,,,false
redirect,24,registration,1901,,,24,,,true,,,false
redirect,1,registration,69,,,36,,,true,,,false
redirect,36,registration,0,,504,36,,,true,,,false
redirect,36,registration,2495,,,36,,,true,,,false
redirect-bundel,12,registration,5100,,,12,,,true,,,false
reseller-basis,1,registration,499,499,,1,,,true,,,false
reseller-basis,2,registration,998,998,,2,,,true,,,false
reseller-basis,3,registration,1497,1497,,3,,,true,,,false
reseller-basis,12,registration,5988,5988,,12,,,true,,,false
reseller-basis,24,registration,11976,11976,,24,,,true,,,false
reseller-basis,36,registration,17964,16168,,36,,,true,,,false
reseller-brons,1,registration,799,799,,1,,,true,,,false
reseller-brons,2,registration,1598,1598,,2,,,true,,,false
reseller-brons,3,registration,2397,2397,,3,,,true,,,false
reseller-brons,12,registration,9588,9588,,12,,,true,,,false
reseller-brons,24,registration,19176,19176,,24,,,true,,,false
reseller-brons,36,registration,28764,25888,,36,,,true,,,false
reseller-discount_reseller_domain,1,registration,900,,,1,,,true,,,false
reseller-discount_reseller_domain,12,registration,10200,,,12,,,true,,,false
reseller-goud,1,registration,2999,2999,,1,,,true,,,false
reseller-goud,2,registration,5988,5988,,2,,,true,,,false
reseller-goud,3,registration,8997,8997,,3,,,true,,,false
reseller-goud,12,registration,35988,35988,,12,,,true,,,false
reseller-goud,24,registration,71976,71976,,24,,,true,,,false
reseller-goud,36,registration,107964,97168,,36,,,true,,,false
reseller-platinum,1,registration,5999,5999,,1,,,true,,,false
reseller-platinum,2,registration,11998,11998,,2,,,true,,,false
reseller-platinum,3,registration,17997,17997,,3,,,true,,,false
reseller-platinum,12,registration,71988,71988,,12,,,true,,,false
reseller-platinum,24,registration,143976,143976,,24,,,true,,,false
reseller-platinum,36,registration,215964,194368,,36,,,true,,,false
reseller-start,1,registration,299,299,,1,,,true,,,false
reseller-start,2,registration,598,598,,2,,,true,,,false
reseller-start,3,registration,897,897,,3,,,true,,,false
reseller-start,12,registration,3588,3588,,12,,,true,,,false
reseller-start,24,registration,7176,7176,,24,,,true,,,false
reseller-start,36,registration,10764,9688,,36,,,true,,,false
reseller-zilver,1,registration,1499,1499,,1,,,true,,,false
reseller-zilver,2,registration,2998,2998,,2,,,true,,,false
reseller-zilver,3,registration,4497,4497,,3,,,true,,,false
reseller-zilver,12,registration,17988,17988,,12,,,true,,,false
reseller-zilver,24,registration,35976,35976,,24,,,true,,,false
reseller-zilver,36,registration,53964,48568,,36,,,true,,,false
RH_hosting_basic,1,prolongation,1999,,,1,,,false,,,false
RH_hosting_basic,12,prolongation,23988,,,12,,,false,,,false
RH_hosting_basic,24,prolongation,38381,,,24,,,true,,,false
RH_hosting_basic,36,prolongation,50375,,,36,,,true,,,false
RH_hosting_e-mail_only,1,prolongation,1699,,,1,,,false,,,false
RH_hosting_e-mail_only,12,prolongation,20388,,,12,,,false,,,false
RH_hosting_e-mail_only,24,prolongation,32621,,,24,,,true,,,false
RH_hosting_e-mail_only,36,prolongation,42815,,,36,,,true,,,false
RH_hosting_premium,1,prolongation,3499,,,1,,,false,,,false
RH_hosting_premium,3,prolongation,10497,,,3,,,false,,,false
RH_hosting_premium,12,prolongation,41988,,,12,,,false,,,false
RH_hosting_premium,24,prolongation,67181,,,24,,,true,,,false
RH_hosting_premium,36,prolongation,88175,,,36,,,true,,,false
RH_hosting_professional,1,prolongation,3999,,,1,,,false,,,false
RH_hosting_professional,3,prolongation,11997,,,3,,,false,,,false
RH_hosting_professional,12,prolongation,47988,,,12,,,false,,,false
RH_hosting_professional,24,prolongation,76781,,,24,,,true,,,false
RH_hosting_professional,36,prolongation,100775,,,36,,,true,,,false
RH_hosting_starter,1,prolongation,2999,,,1,,,false,,,false
RH_hosting_starter,3,prolongation,8997,,,3,,,false,,,false
RH_hosting_starter,12,prolongation,35988,,,12,,,false,,,false
RH_hosting_starter,24,prolongation,57581,,,24,,,true,,,false
RH_hosting_starter,36,prolongation,75575,,,36,,,true,,,false
RH_hosting_web_only,1,prolongation,499,,,1,,,false,,,false
RH_hosting_web_only,12,prolongation,5988,,,12,,,false,,,false
RH_hosting_web_only,24,prolongation,9581,,,24,,,true,,,false
RH_hosting_web_only,36,prolongation,12575,,,36,,,true,,,false
service_plus,1,registration,999,,,1,,,false,,,false
service_plus,3,registration,2997,,,3,,,false,,,false
service_plus,1,registration,999,,,12,,,true,,,false
service_plus,12,registration,11988,,,12,,,true,,,false
